SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
52.03321114,4.059559772,39.29284927,39.65718692,15.98044514,43.30959144,8.181114832,Normal,98.36314013,LiFePO4,907.6756606,Model B,1
22.28533095,3.533670367,54.83958387,28.30048729,22.23018341,93.63317296,10.71141635,Normal,97.92384831,LiFePO4,671.2184631,Model B,2
29.11768002,3.871937119,73.4692988,29.88936927,27.56377248,63.22329091,8.619385515,Normal,98.34014069,Li-ion,876.2262315,Model C,1
17.36992457,3.561753136,32.60174663,25.99663205,30.03704345,54.59655247,6.821893262,Slow,98.72890016,Li-ion,152.9225578,Model C,1
40.33145014,3.768849487,97.42333213,31.80464628,29.59705641,95.22763601,11.78650975,Fast,97.60135481,LiFePO4,1008.022023,Model B,2
74.89159409,4.204573024,88.85456352,31.29892698,28.76027466,114.8549398,15.00043054,Normal,97.03246654,Li-ion,596.7579406,Model B,2
37.68161867,3.850827926,48.52316515,28.13329649,15.34908997,111.6711386,12.35362411,Slow,97.49798876,Li-ion,885.1434901,Model A,2
86.24406039,3.806544649,24.2972422,21.39001541,33.55817586,44.47373583,9.043835922,Fast,98.15447561,LiFePO4,648.1341174,Model C,1
19.80993563,3.789347259,99.28518168,24.97564293,23.27564085,98.67676459,10.71864011,Slow,97.85858675,Li-ion,614.3976736,Model B,2
24.8799129,4.106906763,88.82919549,31.58052948,31.05803342,91.20528556,10.29475662,Slow,97.96161957,Li-ion,626.8035669,Model B,2
26.47976744,4.023554484,88.75815455,36.72308165,16.19179973,49.67745196,6.708741228,Fast,98.60588348,Li-ion,199.5826929,Model A,1
57.92759819,3.853395875,58.66365596,31.47273704,15.86843358,116.5333997,14.28894645,Normal,97.18721436,Li-ion,386.4076377,Model B,2
60.57414603,3.655207471,13.77412266,33.21559149,28.94253359,33.04741921,8.507646545,Slow,98.39769574,Li-ion,304.8951741,Model B,0
50.14896637,3.878020416,95.10799653,24.47969857,26.38401441,64.78852214,9.260874929,Normal,98.08637533,Li-ion,285.8065032,Model A,1
89.68818391,3.623082896,33.95506108,36.81299109,20.21936338,56.0634581,10.74630284,Slow,97.75552974,Li-ion,594.4235202,Model A,1
87.21608048,3.652531833,32.26046603,37.77407098,29.66778171,84.17098314,13.96807706,Fast,97.32270577,Li-ion,550.4879136,Model C,2
36.7315135,3.721832917,15.33530178,31.81843046,30.88335835,53.4344219,7.33120274,Normal,98.41113787,LiFePO4,146.4123334,Model C,1
11.66633179,3.798080042,53.04120511,27.1971999,15.96955623,43.43299147,5.757536748,Slow,98.85977238,Li-ion,333.0872866,Model C,1
43.54044565,3.722182537,87.64861618,30.13960003,26.18703245,106.9676591,12.37638068,Fast,97.46689513,Li-ion,441.2129865,Model C,2
40.56396333,4.005916705,74.356961,35.03365667,34.67076408,52.86578732,8.247084375,Fast,98.27150003,Li-ion,223.4888781,Model A,1
79.38797063,3.990826671,87.62421448,26.93682756,17.62029965,86.09512811,13.05017059,Normal,97.43303088,Li-ion,683.2232623,Model C,2
61.1211552,3.546077934,78.1397443,27.21476015,26.92803328,58.27762595,9.058776825,Slow,98.19099711,LiFePO4,803.8034344,Model A,1
66.81008496,3.643444938,44.22821909,33.37004531,21.11070387,85.41406581,12.10117716,Normal,97.58659172,Li-ion,654.6370105,Model B,2
9.282536529,3.670607573,64.80708381,23.62639854,23.52973731,29.31012783,4.052009772,Fast,99.182024,Li-ion,777.0867569,Model C,0
26.86514779,4.136900934,65.59091232,23.13072757,32.10558618,104.7958333,11.39440071,Normal,97.77292725,Li-ion,405.3431038,Model C,2
99.57414184,4.206122015,12.89606202,25.82470393,22.38839681,91.28925696,13.69760963,Fast,97.23169684,LiFePO4,816.8475917,Model B,2
23.42698634,4.148861268,46.59961778,23.90975863,18.33948293,31.29725799,5.044450096,Slow,98.95460136,LiFePO4,615.5906339,Model A,0
19.06319604,3.819068365,75.97862088,39.26827674,23.06976711,107.771743,12.13376551,Normal,97.57986678,Li-ion,698.9609125,Model B,2
100.5114854,3.576405502,79.43139789,37.77308305,23.91215395,45.47001075,10.97793701,Fast,97.85470889,Li-ion,99.2115816,Model A,1
63.15653297,4.207586004,87.09540102,33.29539282,31.11476701,63.18654654,10.14815769,Fast,97.91495748,LiFePO4,404.1071754,Model A,1
68.589066,3.87137714,14.5295882,38.74975615,21.92369864,64.12663437,10.83070279,Slow,97.82195554,LiFePO4,748.2512979,Model B,1
75.99864306,3.555490099,53.94741449,23.54185271,23.90995179,36.53986728,7.880325856,Slow,98.43992912,LiFePO4,373.843548,Model C,0
22.9708353,3.517153878,47.56983627,24.42554424,17.34746745,85.47492147,9.693972346,Normal,98.09980512,LiFePO4,491.2160857,Model A,2
14.87724102,3.780490982,99.78137507,33.69943218,16.01770969,53.84505758,7.095443886,Normal,98.55044366,LiFePO4,719.5202986,Model A,1
78.0641768,3.668314629,48.56696538,33.05213062,19.58422571,102.7988624,14.22392809,Normal,97.22760213,LiFePO4,741.8708888,Model B,2
21.82385076,3.525948296,64.79103268,38.70039962,32.34972104,92.22047055,10.64838535,Slow,97.9235915,LiFePO4,283.270757,Model A,2
86.17549422,3.916382019,92.64773932,28.41045413,27.1445165,118.7181675,15.79277665,Slow,96.77987728,Li-ion,532.2517496,Model A,2
67.19309753,3.524968723,6.615585508,24.96572206,27.74232695,88.2616732,12.15068283,Slow,97.54736624,LiFePO4,732.4405182,Model B,2
63.44829554,3.986772303,59.16806981,32.68056593,18.32981729,53.84167245,8.845434695,Fast,98.23337894,LiFePO4,669.9696745,Model B,1
15.18122189,3.81728466,96.48497619,33.50909559,16.53951738,54.60535142,7.026291846,Normal,98.59384289,LiFePO4,748.0032635,Model A,1
94.42879949,3.893213937,41.29951757,27.77512765,31.32630922,64.57896165,11.11011464,Fast,97.83085531,LiFePO4,808.25673,Model A,1
71.16973762,3.637597029,67.45064275,20.87597452,26.6427998,23.33890601,6.538732134,Normal,98.69100136,LiFePO4,851.1947497,Model B,0
57.87667566,4.061975591,28.06412786,22.16708717,17.25105872,51.38155744,8.253394446,Fast,98.34622007,Li-ion,824.4408432,Model C,1
65.9655031,3.805716748,14.53414264,27.42444985,27.26429444,119.2325511,14.24449413,Slow,97.10260299,LiFePO4,493.3084214,Model B,2
10.87946048,3.675015175,63.19100224,23.30924702,24.03887108,28.95724566,4.137522802,Fast,99.14108046,Li-ion,783.3180936,Model C,0
93.1688794,3.871563275,97.08394219,39.46773847,20.89826575,42.24878775,10.27058687,Fast,97.94184094,Li-ion,921.1947735,Model C,1
34.23118777,4.144708119,96.81648984,33.55547272,29.0461472,113.6276467,13.27687021,Fast,97.38481817,Li-ion,229.1085012,Model C,2
25.84048128,3.902415829,55.46820851,25.3804141,28.44491582,29.52679122,5.166598886,Fast,99.07344676,Li-ion,716.0803672,Model C,0
85.02885797,3.738583954,60.84109675,37.29331699,26.06970091,72.76023985,12.09360114,Normal,97.62985456,Li-ion,617.5826015,Model A,1
70.4500598,3.676758969,72.8779312,36.55549349,16.08852483,34.34635577,8.414918691,Normal,98.32879646,Li-ion,727.3199125,Model A,0
11.84398165,4.015404383,87.11426839,34.77005477,23.71916452,90.89787639,9.831835159,Normal,98.05529926,Li-ion,665.2377017,Model B,2
50.59693091,3.90131917,77.31581816,33.10997591,27.98857406,68.506132,10.00900701,Normal,98.02267816,Li-ion,634.2468171,Model B,1
95.35718781,3.993336124,18.88584995,26.32173426,16.56008483,80.01395642,12.78933728,Normal,97.37120875,Li-ion,290.4126079,Model A,2
73.36380474,3.948138389,74.51141285,24.12538465,27.99967829,59.62249518,9.723795299,Normal,98.07551583,Li-ion,361.877454,Model B,1
10.78090363,3.800208556,35.67385087,29.68462435,28.24495762,95.86486611,10.16910172,Slow,98.04532642,Li-ion,224.0024525,Model B,2
73.35951273,3.792840032,26.11699956,31.58688179,21.61410949,35.20208795,8.264280923,Slow,98.39380059,LiFePO4,661.0769079,Model A,0
12.14757484,3.639815496,85.44902139,32.78240884,23.33413092,54.57060149,6.997741429,Slow,98.64433768,Li-ion,633.5974733,Model A,1
95.81082438,3.621265575,37.09438951,33.95519894,34.63240363,44.41599511,9.599181589,Slow,98.05379078,LiFePO4,717.9607278,Model A,0
93.47542909,3.865492914,84.31544473,21.62256701,18.50320492,59.18214654,10.20032245,Normal,97.94089312,Li-ion,931.8897402,Model A,1
93.83999275,3.99362784,68.00707567,24.08601675,18.23432016,30.50883372,8.644466315,Normal,98.28740647,LiFePO4,570.0439873,Model B,0
93.88646006,4.110167008,82.90217502,27.71926978,28.04201958,118.9024072,16.11817179,Normal,96.80511691,Li-ion,508.2333221,Model B,2
16.50480627,3.638230124,51.55392514,34.97073716,16.86086418,75.34037818,9.054129963,Normal,98.18707259,Li-ion,833.5832653,Model B,1
60.21969809,3.787906198,77.43516601,23.26239486,17.56030712,114.8508211,13.99714512,Slow,97.27285079,LiFePO4,529.8846842,Model B,2
17.51570056,3.528016291,47.43779414,32.4972146,19.68863114,19.86908583,4.362694524,Normal,99.10012739,LiFePO4,747.6925921,Model C,0
26.17295669,3.987182915,82.51412286,39.23973852,25.90809819,52.40470638,7.338032167,Slow,98.50112438,LiFePO4,366.8799975,Model C,1
37.99766295,4.111786083,77.78089572,34.21871497,22.13892783,119.1767828,13.47609073,Normal,97.36055006,LiFePO4,543.7882904,Model B,2
55.62063366,4.158920561,40.28880572,36.08350769,33.5594264,50.12487716,8.971563627,Normal,98.38708002,Li-ion,498.0340792,Model C,1
74.9387184,3.73925309,13.84527046,23.268679,31.85516692,55.88029755,9.550610205,Normal,98.07363629,LiFePO4,598.9390751,Model C,1
29.79190417,3.599835559,63.98958684,27.05506009,33.92082771,21.23527664,4.814082016,Fast,98.95231474,LiFePO4,185.4453499,Model A,0
84.36894378,3.899255707,29.48113055,27.40401637,26.42201498,23.40005887,7.610904632,Fast,98.4690045,LiFePO4,678.9390004,Model A,0
69.44576977,3.960597274,87.71398927,23.35414073,25.40539155,44.11026972,8.146088374,Normal,98.30112524,Li-ion,287.0419941,Model C,1
25.33426703,3.542369306,90.24572931,24.89133239,30.25588394,112.1015113,11.52707443,Normal,97.58347484,LiFePO4,316.2602607,Model A,2
39.26446016,3.663694351,16.94738985,29.33725882,21.65749777,66.04356767,8.748567399,Normal,98.13726935,LiFePO4,835.999159,Model A,1
22.760004,4.147256446,82.25946903,27.12287972,19.61491199,44.73079318,6.098491485,Fast,98.72277546,Li-ion,560.9540149,Model C,1
96.559653,3.74406661,35.26162272,25.3560611,32.08094937,82.71275465,13.22162021,Slow,97.35988328,Li-ion,134.7937584,Model B,2
37.88893397,4.032184293,31.30699589,36.46001568,17.35147182,75.67642398,10.16435013,Fast,98.01812384,Li-ion,897.3714123,Model B,1
61.41053209,3.59433742,44.28662362,21.19752063,27.6421641,69.4398138,9.733564592,Fast,97.95973025,Li-ion,970.579765,Model C,1
55.52488348,3.951826709,78.17596134,39.01269132,21.75900667,48.25758859,9.089992326,Slow,98.22667499,Li-ion,790.3877305,Model B,1
42.21346424,3.985908655,98.00084468,25.04525197,28.91602418,103.2509842,11.73845037,Normal,97.59601851,Li-ion,553.8310581,Model B,2
11.09631318,4.024889933,85.25254721,34.14782195,23.01092306,91.31194405,9.702971322,Normal,98.07917507,Li-ion,649.1252113,Model B,2
100.315389,3.991493495,37.89081216,26.86523669,20.03752776,89.74154314,13.71370461,Slow,97.25221649,LiFePO4,188.8578084,Model A,2
64.51581672,4.058629196,7.803226374,29.92905712,34.24637692,34.89914545,7.476785363,Slow,98.43563885,LiFePO4,967.5270729,Model C,0
89.42091297,3.517015391,63.76898389,35.95415955,27.94680421,118.5514494,15.7072139,Fast,96.8409382,LiFePO4,176.2448183,Model C,2
53.86702107,3.86562908,60.65941534,31.79521959,16.68270496,120.2084913,14.46752959,Normal,97.17721302,Li-ion,367.5277453,Model B,2
32.38930114,3.524124456,48.22264862,22.58627457,33.8374765,107.3167707,11.91751928,Normal,97.6009862,LiFePO4,183.1875476,Model B,2
85.39559104,4.101710598,43.48042947,20.0870544,34.64751299,38.8209955,8.004907815,Slow,98.40154199,Li-ion,602.1169609,Model A,0
22.01715281,4.171096006,78.6849813,29.22864168,29.53593361,26.12086509,4.499460156,Fast,99.08176378,Li-ion,163.4848364,Model A,0
75.19650909,3.666611894,58.26428939,38.70126161,35.17556755,23.11081422,7.580061471,Slow,98.52440556,LiFePO4,862.5440007,Model B,0
54.14499142,3.547713533,91.55342211,38.2990325,18.06480421,22.57909757,6.538846452,Fast,98.74291853,Li-ion,841.1433681,Model B,0
13.87250039,3.717711535,58.35642624,22.48690514,23.84390762,41.54558674,5.023832554,Slow,98.97898044,LiFePO4,375.1113063,Model B,0
21.81927883,4.187411477,63.81684684,30.75815818,31.3218272,80.86386926,9.215892798,Normal,98.10681619,Li-ion,184.9015356,Model B,2
56.21781928,4.148241429,63.29554974,38.84193064,33.79433944,19.19515518,6.732583501,Slow,98.68172483,LiFePO4,770.4193443,Model A,0
92.41038771,3.619982084,15.98519031,21.69744563,25.18125776,115.7860171,15.30845962,Fast,96.91445142,Li-ion,939.0984294,Model C,2
70.45201072,3.595962817,10.65382964,23.06215047,25.74934461,50.44577476,9.168190381,Slow,98.14351328,LiFePO4,132.8078657,Model B,1
18.23410935,3.770206316,69.56272746,35.15427153,17.45423888,68.06980332,8.209728132,Normal,98.33047871,LiFePO4,590.0656055,Model C,1
14.56839711,4.010442408,22.45847809,36.86629585,32.67583388,83.61062075,9.128778533,Fast,98.10463281,LiFePO4,150.249533,Model A,1
56.90710455,3.541046132,75.7677023,25.96546996,26.5317346,73.02535643,9.853721978,Fast,97.95665568,LiFePO4,909.8492078,Model A,1
22.57346335,3.77296284,68.09009969,25.0749239,21.98908396,103.4228403,11.14610123,Slow,97.77817126,Li-ion,605.8234473,Model B,2
20.25329194,3.913493547,47.98744143,37.56002787,20.90554761,45.98578332,6.554764112,Slow,98.69235678,Li-ion,98.90500572,Model A,1
66.27746617,3.566027395,15.56285738,37.33789966,19.55296949,31.66983604,7.852900786,Normal,98.47596086,Li-ion,780.0366462,Model A,0
54.30114995,3.831463325,49.52011564,20.40510589,22.86799721,26.8122827,6.244744569,Slow,98.79030139,LiFePO4,147.0780902,Model C,0
72.71651636,3.679990777,66.16579863,26.93118737,20.95589494,104.942946,13.58936489,Slow,97.32067386,LiFePO4,581.1444803,Model A,2
89.36124803,3.483480774,65.85969657,35.99794565,28.28401768,116.0930148,15.97503845,Fast,96.79627588,LiFePO4,182.8125419,Model C,2
69.21335245,3.804077832,67.91719032,37.91956793,23.30101877,48.55807995,8.928059186,Fast,98.140539,LiFePO4,285.3648779,Model B,1
62.5384417,3.976639232,40.63011418,23.88755594,26.80573952,35.10047261,7.270010748,Fast,98.45915211,Li-ion,554.84348,Model A,0
101.6744587,3.568774286,85.54245469,38.17405377,23.61438095,50.1328755,10.60606132,Fast,97.8304275,Li-ion,95.29530229,Model A,1
11.06811997,3.694093823,36.6263993,29.17748512,16.67158309,105.9919098,10.95161767,Slow,97.7933012,LiFePO4,153.3681605,Model C,2
15.70226611,3.731798505,46.8224695,28.17351524,15.32562682,25.5730054,4.480558621,Fast,99.14279564,LiFePO4,953.4209464,Model C,0
74.70385951,3.964428711,41.17826467,35.27972695,32.84557046,78.66076312,11.62588483,Fast,97.56377844,Li-ion,188.9022585,Model C,1
81.61141332,3.852712137,88.12374154,21.44389564,17.58084029,88.93390814,12.51912713,Normal,97.46181718,LiFePO4,226.0273054,Model A,2
60.06458763,4.104223645,12.67024588,28.19914106,33.75405787,19.27768775,6.409869955,Normal,98.79219222,Li-ion,210.7463679,Model B,0
41.35720765,4.000461805,24.07875263,29.97718316,15.93281113,27.50924634,6.03301834,Slow,98.7592244,LiFePO4,600.5160243,Model C,0
72.95818001,3.97335169,43.92705567,34.75652008,33.26074569,75.65744766,11.86744635,Fast,97.60369123,Li-ion,188.3660105,Model C,1
86.96075791,3.794016058,15.38884697,33.81515597,17.82466327,104.3479629,14.54140129,Fast,97.05914145,Li-ion,172.3843382,Model A,2
91.35746381,4.03298273,42.95401037,22.86382872,29.94089979,49.16467632,9.574746413,Normal,98.04822357,Li-ion,913.2506594,Model B,1
82.16168244,3.598544666,91.4395382,30.40029142,28.31759602,27.88462441,7.943701156,Normal,98.47951449,LiFePO4,179.3417074,Model B,0
42.21511851,4.183640179,18.74100909,29.64104851,18.61492729,28.08481424,5.875556129,Slow,98.76029626,LiFePO4,641.7463844,Model B,0
11.92274187,3.905157733,30.67102547,20.54504909,33.43012838,88.08070295,8.927571799,Normal,98.19759037,Li-ion,356.1145764,Model B,2
65.79004695,4.056939738,34.76565093,23.31360078,17.96633843,103.3623034,13.01114306,Slow,97.39267132,Li-ion,837.4488107,Model C,2
16.02337946,3.711083407,81.17014981,38.89569734,19.37024946,103.1153305,10.79796814,Normal,97.77007242,LiFePO4,360.731423,Model A,2
72.22588916,3.88642485,13.78150359,39.01872695,22.46685395,64.58228828,11.02510969,Slow,97.78079823,LiFePO4,746.2569413,Model B,1
88.24378216,3.499228915,56.71851233,36.40553449,27.71324465,91.01024695,13.80897113,Fast,97.23559778,LiFePO4,957.7101616,Model A,2
42.7721533,3.942424986,64.95266494,35.69663362,22.55092938,89.63676497,11.36162788,Slow,97.6565851,LiFePO4,628.8694135,Model C,2
56.37029875,4.15857664,40.57833776,35.35237778,33.48418176,45.53292273,8.848865976,Normal,98.3235224,Li-ion,546.0721195,Model C,1
51.84349446,3.572636085,57.14955352,34.1293637,20.09336144,52.67982097,8.463875053,Fast,98.29530511,LiFePO4,431.1090291,Model C,1
23.43486586,4.161980526,70.08622619,23.13195364,31.18381049,104.2483389,10.97626886,Normal,97.77924728,Li-ion,387.0165758,Model C,2
91.37668672,4.200850866,84.82639258,31.93268461,31.4586682,78.76900846,12.76346672,Fast,97.51461514,Li-ion,335.9470064,Model C,1
72.74004384,3.584305328,88.50421387,31.46596406,24.27533042,49.03771919,9.421370039,Normal,98.14686303,LiFePO4,506.1440548,Model B,1
11.25811888,4.023784772,79.54450268,21.10628974,21.13949842,62.92229979,6.775351055,Fast,98.63882546,LiFePO4,296.1007778,Model C,1
92.45223827,3.677300229,16.28727998,22.96063063,24.22653239,105.8991832,14.36529708,Slow,97.17400595,Li-ion,838.5362601,Model C,2
39.27221641,3.602913138,59.29959368,36.6911565,21.75966824,46.72222536,7.604738031,Fast,98.56226357,Li-ion,354.7661541,Model A,1
66.05197601,3.543911938,56.19538947,20.53857016,32.47360529,48.77116878,8.386195428,Normal,98.29546124,Li-ion,645.5768628,Model B,1
24.50226387,3.987839009,22.20935845,40.16311625,30.79980869,115.8320516,12.61383953,Slow,97.45553832,Li-ion,658.0751105,Model C,2
86.5724231,3.908404695,24.96143902,37.56072196,22.16369205,82.09075351,13.19593701,Slow,97.41992098,Li-ion,414.4903144,Model A,2
82.46027728,3.757677621,72.2600356,23.20038711,21.47876512,112.1971406,14.52092654,Normal,97.1107987,LiFePO4,751.2948681,Model B,2
63.05628625,3.579529829,38.80060094,33.27040959,24.74372452,61.55199419,9.634874345,Slow,98.08502251,LiFePO4,827.6129677,Model C,1
21.85363439,3.738868464,60.61581511,28.81528744,20.22813928,63.20085407,7.935311045,Slow,98.39257989,Li-ion,692.6966609,Model A,1
85.58744005,3.882414777,21.84589759,22.47778187,16.00747948,62.05873951,10.27100306,Slow,97.92066909,LiFePO4,556.7143535,Model B,1
56.9309344,3.512962007,74.20295913,27.00643256,26.24792676,70.60553338,10.48767098,Fast,97.95961962,LiFePO4,859.4325364,Model A,1
21.44985468,3.806254991,30.73076934,22.54811742,28.01687905,113.8283598,11.34717509,Normal,97.6971295,Li-ion,555.7971413,Model A,2
19.20102796,3.805002663,18.63953553,21.30895386,33.00359553,39.4778664,5.078948967,Fast,98.94866245,Li-ion,583.3558567,Model A,0
82.59971469,3.651020366,61.138362,34.70443062,21.60276872,43.60666536,9.716380617,Fast,98.01601507,Li-ion,894.6558245,Model B,1
80.85544168,3.981256107,88.08124314,27.64325895,17.63804327,90.10853593,12.99421254,Normal,97.38300146,Li-ion,637.636817,Model C,2
95.21628427,3.774938052,35.61947676,25.85396529,21.82128135,79.21957108,12.86983001,Slow,97.56233423,LiFePO4,747.228159,Model B,1
66.4256985,4.084558478,33.49748049,22.54108401,17.95072081,102.1066011,13.26317477,Slow,97.43000692,Li-ion,829.2178455,Model C,2
33.78214835,3.805591517,95.86671615,19.73086023,25.26472115,81.0580741,9.194467496,Fast,98.14939099,LiFePO4,662.0536156,Model C,1
79.07014936,3.953335592,16.62089963,31.44469102,30.68505812,35.3833564,8.215442846,Slow,98.31485658,Li-ion,544.663697,Model A,0
59.49415191,3.751880825,63.41754049,37.83689438,23.61744009,42.72449803,8.479044451,Fast,98.22358524,Li-ion,877.992842,Model A,1
17.53662612,3.699539566,47.24024473,24.1400923,22.51061541,40.23533671,5.173131395,Normal,98.93216981,LiFePO4,425.5267928,Model C,1
